step,tls_id,queue,waiting,vehicle_count,phase
5511,J4,4,42.0,184,0
5511,J8,1,9.0,184,0
5512,J0,0,0.0,182,0
5512,J1,2,25.0,182,0
5512,J10,19,450.0,182,0
5512,J11,36,1422.0,182,0
5512,J12,11,78.0,182,0
5512,J13,21,1358.0,182,0
5512,J2,14,168.0,182,0
5512,J4,5,47.0,182,0
5512,J8,1,10.0,182,0
5513,J0,0,0.0,180,0
5513,J1,2,27.0,180,0
5513,J10,20,470.0,180,0
5513,J11,36,1458.0,180,0
5513,J12,10,76.0,180,0
5513,J13,21,1299.0,180,0
5513,J2,15,183.0,180,0
5513,J4,5,52.0,180,0
5513,J8,1,11.0,180,0
5514,J0,0,0.0,181,0
5514,J1,2,29.0,181,0
5514,J10,21,491.0,181,0
5514,J11,36,1494.0,181,0
5514,J12,9,74.0,181,0
5514,J13,23,1321.0,181,0
5514,J2,16,199.0,181,0
5514,J4,5,57.0,181,0
5514,J8,1,12.0,181,0
5515,J0,0,0.0,182,0
5515,J1,2,31.0,182,0
5515,J10,21,512.0,182,0
5515,J11,36,1530.0,182,0
5515,J12,8,72.0,182,0
5515,J13,22,1343.0,182,0
5515,J2,17,216.0,182,0
5515,J4,6,63.0,182,0
5515,J8,2,13.0,182,0
5516,J0,0,0.0,181,0
5516,J1,2,33.0,181,0
5516,J10,22,534.0,181,0
5516,J11,36,1566.0,181,0
5516,J12,7,70.0,181,1
5516,J13,22,1365.0,181,0
5516,J2,17,233.0,181,0
5516,J4,6,69.0,181,0
5516,J8,1,14.0,181,0
5517,J0,0,0.0,180,0
5517,J1,2,35.0,180,0
5517,J10,23,557.0,180,0
5517,J11,35,1531.0,180,0
5517,J12,6,67.0,180,1
5517,J13,23,1388.0,180,0
5517,J2,18,251.0,180,0
5517,J4,7,76.0,180,1
5517,J8,1,15.0,180,0
5518,J0,0,0.0,180,0
5518,J1,2,37.0,180,0
5518,J10,23,580.0,180,0
5518,J11,34,1496.0,180,0
5518,J12,5,63.0,180,1
5518,J13,24,1412.0,180,0
5518,J2,18,269.0,180,0
5518,J4,7,83.0,180,1
5518,J8,1,16.0,180,0
5519,J0,0,0.0,179,0
5519,J1,2,39.0,179,0
5519,J10,24,604.0,179,0
5519,J11,33,1461.0,179,0
5519,J12,5,68.0,179,2
5519,J13,24,1436.0,179,0
5519,J2,19,288.0,179,0
5519,J4,7,90.0,179,1
5519,J8,1,17.0,179,0
5520,J0,0,0.0,178,0
5520,J1,2,41.0,178,0
5520,J10,24,628.0,178,0
5520,J11,32,1425.0,178,0
5520,J12,4,62.0,178,2
5520,J13,24,1460.0,178,0
5520,J2,19,307.0,178,0
5520,J4,7,80.0,178,2
5520,J8,1,18.0,178,0
5521,J0,0,0.0,178,0
5521,J1,2,43.0,178,0
5521,J10,24,652.0,178,0
5521,J11,31,1388.0,178,0
5521,J12,4,57.0,178,2
5521,J13,25,1485.0,178,0
5521,J2,20,327.0,178,0
5521,J4,6,70.0,178,2
5521,J8,1,19.0,178,0
5522,J0,0,0.0,177,0
5522,J1,2,45.0,177,0
5522,J10,24,676.0,177,0
5522,J11,30,1352.0,177,0
5522,J12,4,61.0,177,2
5522,J13,25,1496.0,177,0
5522,J2,20,347.0,177,0
5522,J4,5,61.0,177,2
5522,J8,1,20.0,177,0
5523,J0,0,0.0,177,0
5523,J1,2,47.0,177,0
5523,J10,24,700.0,177,0
5523,J11,29,1314.0,177,0
5523,J12,5,66.0,177,2
5523,J13,25,1507.0,177,0
5523,J2,21,368.0,177,0
5523,J4,4,54.0,177,2
5523,J8,1,21.0,177,0
5524,J0,0,0.0,176,0
5524,J1,2,49.0,176,0
5524,J10,24,724.0,176,0
5524,J11,28,1277.0,176,0
5524,J12,6,72.0,176,2
5524,J13,25,1519.0,176,0
5524,J2,21,389.0,176,0
5524,J4,3,48.0,176,2
5524,J8,2,22.0,176,0
5525,J0,0,0.0,176,0
5525,J1,3,52.0,176,0
5525,J10,24,748.0,176,0
5525,J11,27,1239.0,176,0
5525,J12,7,79.0,176,2
5525,J13,24,1531.0,176,0
5525,J2,22,411.0,176,0
5525,J4,3,43.0,176,2
5525,J8,1,23.0,176,0
5526,J0,0,0.0,175,0
5526,J1,3,55.0,175,0
5526,J10,24,772.0,175,0
5526,J11,26,1201.0,175,0
5526,J12,8,87.0,175,2
5526,J13,23,1542.0,175,0
5526,J2,23,434.0,175,0
5526,J4,3,40.0,175,2
5526,J8,1,24.0,175,0
5527,J0,0,0.0,175,0
5527,J1,3,58.0,175,0
5527,J10,24,796.0,175,0
5527,J11,25,1162.0,175,0
5527,J12,8,95.0,175,2
5527,J13,22,1554.0,175,0
5527,J2,23,457.0,175,0
5527,J4,2,40.0,175,2
5527,J8,1,25.0,175,0
5528,J0,0,0.0,175,0
5528,J1,3,61.0,175,0
5528,J10,24,820.0,175,0
5528,J11,24,1122.0,175,0
5528,J12,8,103.0,175,2
5528,J13,22,1566.0,175,0
5528,J2,23,480.0,175,0
5528,J4,1,39.0,175,2
5528,J8,1,26.0,175,0
5529,J0,0,0.0,175,0
5529,J1,3,64.0,175,0
5529,J10,24,844.0,175,0
5529,J11,24,1146.0,175,0
5529,J12,9,112.0,175,2
5529,J13,21,1579.0,175,0
5529,J2,23,503.0,175,0
5529,J4,1,40.0,175,2
5529,J8,1,27.0,175,0
5530,J0,0,0.0,175,0
5530,J1,3,67.0,175,0
5530,J10,24,868.0,175,0
5530,J11,24,1170.0,175,0
5530,J12,10,122.0,175,2
5530,J13,22,1601.0,175,0
5530,J2,22,503.0,175,0
5530,J4,1,41.0,175,2
5530,J8,1,28.0,175,0
5531,J0,0,0.0,177,0
5531,J1,3,70.0,177,0
5531,J10,24,892.0,177,0
5531,J11,25,1194.0,177,0
5531,J12,10,132.0,177,2
5531,J13,21,1613.0,177,0
5531,J2,21,504.0,177,0
5531,J4,1,42.0,177,2
5531,J8,1,29.0,177,0
5532,J0,0,0.0,177,1
5532,J1,3,73.0,177,1
5532,J10,24,916.0,177,1
5532,J11,25,1219.0,177,1
5532,J12,11,143.0,177,2
5532,J13,21,1626.0,177,1
5532,J2,20,504.0,177,1
5532,J4,1,43.0,177,2
5532,J8,1,30.0,177,1
5533,J0,0,0.0,177,1
5533,J1,4,77.0,177,1
5533,J10,24,940.0,177,1
5533,J11,25,1244.0,177,1
5533,J12,13,156.0,177,2
5533,J13,21,1637.0,177,1
5533,J2,19,503.0,177,1
5533,J4,1,44.0,177,2
5533,J8,1,31.0,177,1
5534,J0,0,0.0,179,1
5534,J1,4,81.0,179,1
5534,J10,24,964.0,179,1
5534,J11,25,1269.0,179,1
5534,J12,14,170.0,179,2
5534,J13,22,1658.0,179,1
5534,J2,18,501.0,179,1
5534,J4,1,45.0,179,2
5534,J8,2,33.0,179,1
5535,J0,0,0.0,178,2
5535,J1,2,42.0,178,2
5535,J10,24,988.0,178,2
5535,J11,28,1296.0,178,2
5535,J12,15,185.0,178,2
5535,J13,22,1680.0,178,2
5535,J2,16,451.0,178,2
5535,J4,1,46.0,178,2
5535,J8,1,2.0,178,2
5536,J0,0,0.0,178,2
5536,J1,1,12.0,178,2
5536,J10,24,1012.0,178,2
5536,J11,27,1319.0,178,2
5536,J12,16,201.0,178,2
5536,J13,23,1703.0,178,2
5536,J2,15,402.0,178,2
5536,J4,1,47.0,178,2
5536,J8,2,4.0,178,2
5537,J0,0,0.0,178,2
5537,J1,1,1.0,178,2
5537,J10,24,1036.0,178,2
5537,J11,26,1343.0,178,2
5537,J12,16,217.0,178,2
5537,J13,24,1727.0,178,2
5537,J2,13,353.0,178,2
5537,J4,1,48.0,178,2
5537,J8,2,6.0,178,2
5538,J0,0,0.0,179,2
5538,J1,0,0.0,179,2
5538,J10,24,1060.0,179,2
5538,J11,28,1369.0,179,2
5538,J12,16,233.0,179,2
5538,J13,24,1751.0,179,2
5538,J2,12,305.0,179,2
5538,J4,1,49.0,179,2
5538,J8,2,8.0,179,2
5539,J0,0,0.0,179,2
5539,J1,0,0.0,179,2
5539,J10,24,1084.0,179,2
5539,J11,29,1397.0,179,2
5539,J12,16,249.0,179,2
5539,J13,25,1776.0,179,2
5539,J2,11,258.0,179,2
5539,J4,1,50.0,179,2
5539,J8,3,11.0,179,2
5540,J0,0,0.0,178,2
5540,J1,0,0.0,178,2
5540,J10,24,1108.0,178,2
5540,J11,29,1426.0,178,2
5540,J12,16,265.0,178,2
5540,J13,25,1801.0,178,2
5540,J2,11,228.0,178,2
5540,J4,1,51.0,178,2
5540,J8,4,15.0,178,2
5541,J0,0,0.0,179,2
5541,J1,0,0.0,179,2
5541,J10,24,1132.0,179,2
5541,J11,31,1457.0,179,2
5541,J12,16,281.0,179,2
5541,J13,26,1827.0,179,2
5541,J2,9,180.0,179,2
5541,J4,1,52.0,179,2
5541,J8,5,20.0,179,2
5542,J0,0,0.0,179,2
5542,J1,0,0.0,179,2
5542,J10,24,1156.0,179,2
5542,J11,33,1489.0,179,2
5542,J12,16,297.0,179,2
5542,J13,26,1853.0,179,2
5542,J2,8,132.0,179,2
5542,J4,1,53.0,179,2
5542,J8,5,25.0,179,2
5543,J0,0,0.0,179,2
5543,J1,0,0.0,179,2
5543,J10,24,1180.0,179,2
5543,J11,33,1522.0,179,2
5543,J12,16,313.0,179,2
5543,J13,27,1880.0,179,2
5543,J2,7,100.0,179,2
5543,J4,1,54.0,179,2
5543,J8,6,31.0,179,2
5544,J0,0,0.0,180,2
5544,J1,0,0.0,180,2
5544,J10,24,1204.0,180,2
5544,J11,33,1555.0,180,2
5544,J12,17,330.0,180,2
5544,J13,28,1908.0,180,2
5544,J2,6,68.0,180,2
5544,J4,1,55.0,180,2
5544,J8,7,38.0,180,2
5545,J0,0,0.0,180,2
5545,J1,0,0.0,180,2
5545,J10,24,1228.0,180,2
5545,J11,35,1589.0,180,2
5545,J12,17,347.0,180,2
5545,J13,28,1936.0,180,2
5545,J2,6,36.0,180,2
5545,J4,1,56.0,180,2
5545,J8,7,45.0,180,2
5546,J0,0,0.0,180,2
5546,J1,0,0.0,180,2
5546,J10,23,1177.0,180,2
5546,J11,34,1623.0,180,2
5546,J12,18,365.0,180,3
5546,J13,28,1964.0,180,2
5546,J2,7,43.0,180,2
5546,J4,1,57.0,180,2
5546,J8,8,53.0,180,2
5547,J0,0,0.0,181,2
5547,J1,0,0.0,181,2
5547,J10,22,1125.0,181,2
5547,J11,35,1658.0,181,2
5547,J12,18,383.0,181,3
5547,J13,28,1992.0,181,2
5547,J2,9,52.0,181,2
5547,J4,2,59.0,181,3
5547,J8,8,61.0,181,2
5548,J0,0,0.0,181,2
5548,J1,0,0.0,181,2
5548,J10,21,1073.0,181,2
5548,J11,36,1694.0,181,2
5548,J12,19,402.0,181,3
5548,J13,28,2020.0,181,2
5548,J2,9,61.0,181,2
5548,J4,2,61.0,181,3
5548,J8,9,70.0,181,2
5549,J0,0,0.0,181,2
5549,J1,0,0.0,181,2
5549,J10,20,1020.0,181,2
5549,J11,37,1731.0,181,2
5549,J12,18,367.0,181,4
5549,J13,28,2048.0,181,2
5549,J2,10,71.0,181,2
5549,J4,2,63.0,181,3
5549,J8,10,80.0,181,2
5550,J0,0,0.0,182,2
5550,J1,0,0.0,182,2
5550,J10,19,966.0,182,2
5550,J11,38,1769.0,182,2
5550,J12,17,339.0,182,4
5550,J13,28,2076.0,182,2
5550,J2,12,83.0,182,2
5550,J4,1,4.0,182,4
5550,J8,11,91.0,182,2
5551,J0,0,0.0,183,2
5551,J1,0,0.0,183,2
5551,J10,18,911.0,183,2
5551,J11,39,1808.0,183,2
5551,J12,16,313.0,183,4
5551,J13,28,2104.0,183,2
5551,J2,15,97.0,183,2
5551,J4,3,3.0,183,4
5551,J8,11,102.0,183,2
5552,J0,0,0.0,182,2
5552,J1,0,0.0,182,2
5552,J10,17,856.0,182,2
5552,J11,39,1847.0,182,2
5552,J12,15,320.0,182,4
5552,J13,28,2132.0,182,2
5552,J2,14,111.0,182,2
5552,J4,2,4.0,182,4
5552,J8,11,113.0,182,2
5553,J0,0,0.0,182,2
5553,J1,0,0.0,182,2
5553,J10,16,801.0,182,2
5553,J11,39,1886.0,182,2
5553,J12,14,327.0,182,4
5553,J13,28,2160.0,182,2
5553,J2,15,126.0,182,2
5553,J4,2,4.0,182,4
5553,J8,11,124.0,182,2
5554,J0,0,0.0,182,2
5554,J1,0,0.0,182,2
5554,J10,15,746.0,182,2
5554,J11,39,1925.0,182,2
5554,J12,13,334.0,182,4
5554,J13,28,2188.0,182,2
5554,J2,17,143.0,182,2
5554,J4,1,4.0,182,4
5554,J8,11,135.0,182,2
5555,J0,0,0.0,182,2
5555,J1,0,0.0,182,2
5555,J10,14,690.0,182,2
5555,J11,39,1964.0,182,2
5555,J12,13,347.0,182,4
5555,J13,28,2216.0,182,2
5555,J2,18,161.0,182,2
5555,J4,1,5.0,182,4
5555,J8,11,146.0,182,2
5556,J0,0,0.0,183,2
5556,J1,0,0.0,183,2
5556,J10,13,634.0,183,2
5556,J11,37,1836.0,183,2
5556,J12,13,360.0,183,4
5556,J13,28,2244.0,183,2
5556,J2,18,179.0,183,2
5556,J4,1,6.0,183,4
5556,J8,11,157.0,183,2
5557,J0,0,0.0,183,2
5557,J1,0,0.0,183,2
5557,J10,12,577.0,183,2
5557,J11,35,1706.0,183,2
5557,J12,13,373.0,183,4
5557,J13,28,2272.0,183,2
5557,J2,19,198.0,183,2
5557,J4,1,7.0,183,4
5557,J8,11,168.0,183,2
5558,J0,0,0.0,183,2
5558,J1,0,0.0,183,2
5558,J10,13,590.0,183,2
5558,J11,34,1577.0,183,2
5558,J12,13,386.0,183,4
5558,J13,28,2300.0,183,2
5558,J2,20,218.0,183,2
5558,J4,1,8.0,183,4
5558,J8,11,179.0,183,2
5559,J0,0,0.0,184,2
5559,J1,0,0.0,184,2
5559,J10,13,603.0,184,2
5559,J11,32,1449.0,184,2
5559,J12,13,399.0,184,4
5559,J13,28,2328.0,184,2
5559,J2,21,239.0,184,2
5559,J4,1,9.0,184,4
5559,J8,11,190.0,184,2
5560,J0,0,0.0,183,2
5560,J1,0,0.0,183,2
5560,J10,14,616.0,183,2
5560,J11,31,1321.0,183,2
5560,J12,13,412.0,183,4
5560,J13,28,2356.0,183,2
5560,J2,21,260.0,183,2
5560,J4,1,10.0,183,4
5560,J8,11,201.0,183,2
5561,J0,0,0.0,182,2
5561,J1,0,0.0,182,2
5561,J10,14,630.0,182,2
5561,J11,29,1191.0,182,2
5561,J12,13,425.0,182,4
5561,J13,28,2384.0,182,2
5561,J2,22,282.0,182,2
5561,J4,1,11.0,182,4
5561,J8,11,212.0,182,2
5562,J0,0,0.0,183,2
5562,J1,0,0.0,183,2
5562,J10,14,644.0,183,2
5562,J11,28,1062.0,183,2
5562,J12,14,439.0,183,4
5562,J13,28,2412.0,183,2
5562,J2,22,304.0,183,2
5562,J4,1,12.0,183,4
5562,J8,11,223.0,183,2
5563,J0,0,0.0,184,2
5563,J1,0,0.0,184,2
5563,J10,15,658.0,184,2
5563,J11,29,935.0,184,2
5563,J12,14,453.0,184,4
5563,J13,28,2440.0,184,2
5563,J2,23,327.0,184,2
5563,J4,1,13.0,184,4
5563,J8,11,234.0,184,2
5564,J0,0,0.0,183,2
5564,J1,0,0.0,183,2
5564,J10,16,674.0,183,2
5564,J11,27,806.0,183,2
5564,J12,15,468.0,183,4
5564,J13,29,2469.0,183,2
5564,J2,24,351.0,183,2
5564,J4,1,14.0,183,4
5564,J8,11,245.0,183,2
5565,J0,0,0.0,183,2
5565,J1,0,0.0,183,2
5565,J10,16,690.0,183,2
5565,J11,26,677.0,183,2
5565,J12,15,483.0,183,4
5565,J13,29,2498.0,183,2
5565,J2,24,375.0,183,2
5565,J4,1,15.0,183,4
5565,J8,11,256.0,183,2
5566,J0,0,0.0,182,2
5566,J1,0,0.0,182,2
5566,J10,18,707.0,182,2
5566,J11,25,549.0,182,2
5566,J12,15,498.0,182,4
5566,J13,30,2528.0,182,2
5566,J2,23,379.0,182,2
5566,J4,1,16.0,182,4
5566,J8,11,267.0,182,2
5567,J0,0,0.0,182,2
5567,J1,0,0.0,182,2
5567,J10,18,725.0,182,2
5567,J11,24,419.0,182,2
5567,J12,15,513.0,182,4
5567,J13,30,2558.0,182,2
5567,J2,22,384.0,182,2
5567,J4,1,17.0,182,4
5567,J8,11,278.0,182,2
5568,J0,0,0.0,183,2
5568,J1,0,0.0,183,2
5568,J10,18,742.0,183,2
5568,J11,26,445.0,183,2
5568,J12,15,528.0,183,4
5568,J13,30,2588.0,183,2
5568,J2,21,388.0,183,2
5568,J4,1,18.0,183,4
5568,J8,11,289.0,183,2
5569,J0,0,0.0,184,2
5569,J1,0,0.0,184,2
5569,J10,20,761.0,184,2
5569,J11,29,474.0,184,2
5569,J12,15,543.0,184,4
5569,J13,30,2618.0,184,2
5569,J2,20,392.0,184,2
5569,J4,1,19.0,184,4
5569,J8,11,300.0,184,2
5570,J0,1,1.0,184,2
5570,J1,0,0.0,184,2
5570,J10,19,780.0,184,2
5570,J11,29,503.0,184,2
5570,J12,15,558.0,184,4
5570,J13,30,2648.0,184,2
5570,J2,19,395.0,184,2
5570,J4,1,20.0,184,4
5570,J8,11,311.0,184,2
5571,J0,1,2.0,186,2
5571,J1,0,0.0,186,2
5571,J10,20,800.0,186,2
5571,J11,33,534.0,186,2
5571,J12,15,573.0,186,4
5571,J13,30,2678.0,186,2
5571,J2,18,399.0,186,2
5571,J4,1,21.0,186,4
5571,J8,11,322.0,186,2
5572,J0,1,3.0,185,2
5572,J1,0,0.0,185,2
5572,J10,21,821.0,185,2
5572,J11,32,566.0,185,2
5572,J12,15,588.0,185,4
5572,J13,31,2709.0,185,2
5572,J2,17,402.0,185,2
5572,J4,1,22.0,185,4
5572,J8,11,333.0,185,2
5573,J0,1,4.0,185,2
5573,J1,0,0.0,185,2
5573,J10,23,844.0,185,2
5573,J11,34,600.0,185,2
5573,J12,15,603.0,185,4
5573,J13,31,2740.0,185,2
5573,J2,16,404.0,185,2
5573,J4,1,23.0,185,4
5573,J8,11,344.0,185,2
5574,J0,2,6.0,184,2
5574,J1,0,0.0,184,2
5574,J10,23,867.0,184,2
5574,J11,35,635.0,184,2
5574,J12,15,618.0,184,4
5574,J13,31,2771.0,184,2
5574,J2,15,406.0,184,2
5574,J4,1,24.0,184,4
5574,J8,11,355.0,184,2
5575,J0,2,8.0,184,2
5575,J1,0,0.0,184,2
5575,J10,24,891.0,184,2
5575,J11,36,671.0,184,2
5575,J12,15,633.0,184,4
5575,J13,31,2802.0,184,2
5575,J2,14,408.0,184,2
5575,J4,1,25.0,184,4
5575,J8,11,366.0,184,2
5576,J0,2,10.0,184,2
5576,J1,0,0.0,184,2
5576,J10,24,915.0,184,2
5576,J11,38,709.0,184,2
5576,J12,15,648.0,184,5
5576,J13,31,2833.0,184,2
5576,J2,13,409.0,184,2
5576,J4,1,26.0,184,4
5576,J8,11,377.0,184,2
5577,J0,2,12.0,184,3
5577,J1,0,0.0,184,3
5577,J10,25,940.0,184,3
5577,J11,38,747.0,184,3
5577,J12,15,663.0,184,5
5577,J13,31,2864.0,184,3
5577,J2,13,422.0,184,3
5577,J4,1,27.0,184,5
5577,J8,11,388.0,184,3
5578,J0,2,14.0,184,3
5578,J1,0,0.0,184,3
5578,J10,25,965.0,184,3
5578,J11,41,788.0,184,3
5578,J12,15,678.0,184,5
5578,J13,31,2895.0,184,3
5578,J2,13,435.0,184,3
5578,J4,1,28.0,184,5
5578,J8,11,399.0,184,3
5579,J0,2,16.0,184,3
5579,J1,0,0.0,184,3
5579,J10,25,990.0,184,3
5579,J11,41,828.0,184,3
5579,J12,15,693.0,184,6
5579,J13,31,2926.0,184,3
5579,J2,14,449.0,184,3
5579,J4,1,29.0,184,5
5579,J8,11,410.0,184,3
5580,J0,1,7.0,184,0
5580,J1,0,0.0,184,0
5580,J10,23,927.0,184,0
5580,J11,42,828.0,184,0
5580,J12,13,600.0,184,0
5580,J13,30,2940.0,184,0
5580,J2,13,418.0,184,0
5580,J4,1,30.0,184,0
5580,J8,10,374.0,184,0
5581,J0,0,0.0,184,0
5581,J1,0,0.0,184,0
5581,J10,22,870.0,184,0
5581,J11,41,828.0,184,0
5581,J12,11,506.0,184,0
5581,J13,29,2954.0,184,0
5581,J2,13,388.0,184,0
5581,J4,1,31.0,184,0
5581,J8,9,338.0,184,0
5582,J0,0,0.0,184,0
5582,J1,1,1.0,184,0
5582,J10,21,812.0,184,0
5582,J11,40,828.0,184,0
5582,J12,10,458.0,184,0
5582,J13,28,2972.0,184,0
5582,J2,12,357.0,184,0
5582,J4,1,32.0,184,0
5582,J8,8,303.0,184,0
5583,J0,0,0.0,184,0
5583,J1,1,2.0,184,0
5583,J10,20,755.0,184,0
5583,J11,39,842.0,184,0
5583,J12,9,409.0,184,0
5583,J13,28,3000.0,184,0
5583,J2,12,326.0,184,0
5583,J4,1,33.0,184,0
5583,J8,7,267.0,184,0
5584,J0,0,0.0,184,0
5584,J1,1,3.0,184,0
5584,J10,19,698.0,184,0
5584,J11,39,860.0,184,0
5584,J12,9,360.0,184,0
5584,J13,28,3028.0,184,0
5584,J2,11,295.0,184,0
5584,J4,1,34.0,184,0
5584,J8,6,230.0,184,0
5585,J0,0,0.0,184,0
5585,J1,1,4.0,184,0
5585,J10,18,640.0,184,0
5585,J11,38,882.0,184,0
5585,J12,9,313.0,184,0
5585,J13,28,3056.0,184,0
5585,J2,11,266.0,184,0
5585,J4,1,35.0,184,0
5585,J8,5,193.0,184,0
5586,J0,0,0.0,184,0
5586,J1,1,5.0,184,0
5586,J10,17,582.0,184,0
5586,J11,37,909.0,184,0
5586,J12,8,265.0,184,0
5586,J13,28,3084.0,184,0
5586,J2,12,278.0,184,0
5586,J4,1,36.0,184,0
5586,J8,4,155.0,184,0
5587,J0,0,0.0,184,0
5587,J1,1,6.0,184,0
5587,J10,17,599.0,184,0
5587,J11,36,942.0,184,0
5587,J12,8,218.0,184,0
5587,J13,28,3112.0,184,0
5587,J2,11,248.0,184,0
5587,J4,1,37.0,184,0
5587,J8,3,117.0,184,0
5588,J0,0,0.0,184,0
5588,J1,1,7.0,184,0
5588,J10,16,540.0,184,0
5588,J11,36,978.0,184,0
5588,J12,7,170.0,184,0
5588,J13,28,3140.0,184,0
5588,J2,11,218.0,184,0
5588,J4,1,38.0,184,0
5588,J8,2,79.0,184,0
5589,J0,0,0.0,184,0
5589,J1,1,8.0,184,0
5589,J10,15,480.0,184,0
5589,J11,36,1014.0,184,0
5589,J12,7,123.0,184,0
5589,J13,28,3168.0,184,0
5589,J2,10,188.0,184,0
5589,J4,1,39.0,184,0
5589,J8,2,81.0,184,0
5590,J0,0,0.0,183,0
5590,J1,1,9.0,183,0
5590,J10,14,420.0,183,0
5590,J11,36,1050.0,183,0
5590,J12,7,76.0,183,0
5590,J13,28,3196.0,183,0
5590,J2,11,159.0,183,0
5590,J4,1,40.0,183,0
5590,J8,1,41.0,183,0
5591,J0,0,0.0,181,0
5591,J1,1,10.0,181,0
5591,J10,13,359.0,181,0
5591,J11,36,1086.0,181,0
5591,J12,7,83.0,181,0
5591,J13,27,3160.0,181,0
5591,J2,11,130.0,181,0
5591,J4,1,41.0,181,0
5591,J8,0,0.0,181,0
5592,J0,0,0.0,182,0
5592,J1,1,11.0,182,0
5592,J10,13,299.0,182,0
5592,J11,36,1122.0,182,0
5592,J12,8,91.0,182,0
5592,J13,26,3124.0,182,0
5592,J2,10,102.0,182,0
5592,J4,1,42.0,182,0
5592,J8,0,0.0,182,0
5593,J0,0,0.0,180,0
5593,J1,1,12.0,180,0
5593,J10,13,312.0,180,0
5593,J11,36,1158.0,180,0
5593,J12,9,91.0,180,0
5593,J13,25,3088.0,180,0
5593,J2,9,73.0,180,0
5593,J4,1,43.0,180,0
5593,J8,1,1.0,180,0
5594,J0,0,0.0,180,0
5594,J1,1,13.0,180,0
5594,J10,13,325.0,180,0
5594,J11,36,1194.0,180,0
5594,J12,8,92.0,180,0
5594,J13,24,3051.0,180,0
5594,J2,10,83.0,180,0
5594,J4,1,44.0,180,0
5594,J8,1,2.0,180,0
5595,J0,0,0.0,179,0
5595,J1,1,14.0,179,0
5595,J10,15,339.0,179,0
5595,J11,36,1230.0,179,0
5595,J12,9,95.0,179,0
5595,J13,23,3014.0,179,0
5595,J2,11,94.0,179,0
5595,J4,2,46.0,179,0
5595,J8,1,3.0,179,0
5596,J0,0,0.0,178,0
5596,J1,1,15.0,178,0
5596,J10,15,354.0,178,0
5596,J11,36,1266.0,178,0
5596,J12,8,97.0,178,0
5596,J13,23,2977.0,178,0
5596,J2,11,105.0,178,0
5596,J4,2,48.0,178,0
5596,J8,1,4.0,178,0
5597,J0,0,0.0,177,0
5597,J1,1,16.0,177,0
5597,J10,15,369.0,177,0
5597,J11,36,1302.0,177,0
5597,J12,7,99.0,177,0
5597,J13,22,2939.0,177,0
5597,J2,12,117.0,177,0
5597,J4,3,51.0,177,0
5597,J8,1,5.0,177,0
5598,J0,0,0.0,177,0
5598,J1,2,18.0,177,0
5598,J10,16,384.0,177,0
5598,J11,36,1338.0,177,0
5598,J12,7,101.0,177,0
5598,J13,22,2902.0,177,0
5598,J2,12,129.0,177,0
5598,J4,3,54.0,177,0
5598,J8,1,6.0,177,0
5599,J0,0,0.0,176,0
5599,J1,2,20.0,176,0
5599,J10,17,401.0,176,0
5599,J11,36,1374.0,176,0
5599,J12,8,105.0,176,0
5599,J13,21,2865.0,176,0
5599,J2,12,141.0,176,0
5599,J4,3,57.0,176,0
5599,J8,1,7.0,176,0
5600,J0,0,0.0,174,0
5600,J1,2,22.0,174,0
5600,J10,17,418.0,174,0
5600,J11,36,1410.0,174,0
5600,J12,8,108.0,174,0
5600,J13,21,2829.0,174,0
5600,J2,13,154.0,174,0
5600,J4,3,60.0,174,0
5600,J8,1,8.0,174,0
5601,J0,0,0.0,175,0
5601,J1,2,24.0,175,0
5601,J10,18,435.0,175,0
5601,J11,36,1446.0,175,0
5601,J12,8,113.0,175,0
5601,J13,21,2793.0,175,0
5601,J2,13,167.0,175,0
5601,J4,4,64.0,175,0
5601,J8,1,9.0,175,0
5602,J0,0,0.0,176,0
5602,J1,2,26.0,176,0
5602,J10,18,453.0,176,0
5602,J11,36,1482.0,176,0
5602,J12,8,121.0,176,0
5602,J13,23,2815.0,176,0
5602,J2,14,181.0,176,0
5602,J4,4,68.0,176,0
5602,J8,1,10.0,176,0
5603,J0,0,0.0,175,0
5603,J1,2,28.0,175,0
5603,J10,18,471.0,175,0
5603,J11,36,1518.0,175,0
5603,J12,7,124.0,175,0
5603,J13,23,2838.0,175,0
5603,J2,14,195.0,175,0
5603,J4,4,72.0,175,0
5603,J8,1,11.0,175,0
5604,J0,0,0.0,176,0
5604,J1,2,30.0,176,0
5604,J10,20,490.0,176,0
5604,J11,36,1554.0,176,0
5604,J12,6,126.0,176,0
5604,J13,23,2860.0,176,0
5604,J2,15,210.0,176,0
5604,J4,4,76.0,176,0
5604,J8,1,12.0,176,0
5605,J0,0,0.0,176,0
5605,J1,3,33.0,176,0
5605,J10,20,510.0,176,0
5605,J11,36,1590.0,176,0
5605,J12,6,132.0,176,0
5605,J13,23,2874.0,176,0
5605,J2,16,226.0,176,0
5605,J4,4,80.0,176,0
5605,J8,1,13.0,176,0
5606,J0,0,0.0,175,0
5606,J1,3,36.0,175,0
5606,J10,21,531.0,175,0
5606,J11,36,1626.0,175,0
5606,J12,6,138.0,175,1
5606,J13,22,2888.0,175,0
5606,J2,17,243.0,175,0
5606,J4,4,84.0,175,0
5606,J8,1,14.0,175,0
5607,J0,0,0.0,174,0
5607,J1,3,39.0,174,0
5607,J10,21,552.0,174,0
5607,J11,36,1662.0,174,0
5607,J12,6,144.0,174,1
